date,datetime,title,summary,url,source,search_query,query_group,collection_timestamp,drug_specific,company_specific,fda_regulatory,financial,competitive,overall_relevance,sentiment_score,sentiment_confidence,sentiment_positive,sentiment_negative,sentiment_neutral,revenue_mentioned,profit_mentioned,loss_mentioned,percentage_change,currency_amount,milestone_pre_clinical,milestone_ind_application,milestone_phase_1_trials,milestone_phase_2_trials,milestone_phase_3_trials,milestone_bla_submission,milestone_fda_review,milestone_fda_inspection,milestone_fda_approval,milestone_product_launch,milestone_market_penetration,milestone_regulatory_issues,primary_fda_milestone,fda_milestone_confidence,priority_score
2025-04-10,2025-04-10 07:00:00,"Biocon Biologics gets US FDA approval for Biosimilar Bevacizumab, expanding oncology portfolio - BioSpectrum India","<a href=""https://news.google.com/rss/articles/CBMi3gFBVV95cUxPZnU3V2lYbjU3eFNfTjBiWllrcHozUmNpekV5SkNCdmQtNEVqRHcxUmc0NnNCTl9UUllSejdrVjlBU25fLVliQ3dOX2RDbm9Td3dMcFMyTmNYMnRiRk4waEZDZFJGek9PZWRRZXR6NjRydWVWSTlYNjFOM3ZnZzgwVGJnQWN5MmppS2FtYWtBMThkZ3BjazljMDN4Tkk1WFFJZWIzc3BDSF9fcm9oa0ZaQmJhNjlRcy1sOXB1WlNzbGpoQ1RJZTB0QWkzYk9sRmh0aXhxZ0Y4Z3VJb05od0E?oc=5"" target=""_blank"">Biocon Biologics gets US FDA approval for Biosimilar Bevacizumab, expanding oncology portfolio</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BioSpectrum India</font>",https://news.google.com/rss/articles/CBMi3gFBVV95cUxPZnU3V2lYbjU3eFNfTjBiWllrcHozUmNpekV5SkNCdmQtNEVqRHcxUmc0NnNCTl9UUllSejdrVjlBU25fLVliQ3dOX2RDbm9Td3dMcFMyTmNYMnRiRk4waEZDZFJGek9PZWRRZXR6NjRydWVWSTlYNjFOM3ZnZzgwVGJnQWN5MmppS2FtYWtBMThkZ3BjazljMDN4Tkk1WFFJZWIzc3BDSF9fcm9oa0ZaQmJhNjlRcy1sOXB1WlNzbGpoQ1RJZTB0QWkzYk9sRmh0aXhxZ0Y4Z3VJb05od0E?oc=5,Google News,Biocon Biologics FDA approval,regulatory,2025-06-27T05:41:56.633871,0.0,0.5,0.6,0.0,0.0,0.25,0.3986818053681076,0.4517989055633545,0.3986818053681076,0.0,0.6013181946318924,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,fda_approval,2.5,19.196045416104322
2025-04-10,2025-04-10 07:00:00,Biocon Biologics receives USFDA approval for Jobevne (Biosimilar Bevacizumab) - Business Standard,"<a href=""https://news.google.com/rss/articles/CBMi7gFBVV95cUxQUHV4UmpITWIxM09Qa1loS2ZKN1NEc0xWNDdDSUlCUDc0TW05bG4xaVZtcjhxZGVSLXQxX3R4TkxyOU9ZQXNnQUdZSnJ1N2xoY3ZsQk1JTmhqRzNDREJ6bXVqSllsQVg1cklLMDJIdTFuSWxFZG5OMzh0ZGNSbHRteS15VDJ1Sk9wLWVlcmlTQ0pYMW4zQldqYURTVU9ERzRuaUF5V0VnOF8wUDRRS1I1M28xT2tmWVhaQ2VYaXY2UVFkOVNBQ1JjRl9wQURnc2dOcHV6MkNYd0JYb25pNXFxd2Vxd1Z0V1RjMDlYM29n0gHzAUFVX3lxTE5XSXBocWNzZlVkOHg1dWZXWDFkdTFESV8xckdSR0g0Slk4YTNlY3RMRzY4MHVPSzJBLWp3Y1VPX0RwT2JONVM0VFVaSDNHTVhldXFjNzNTeDNwcUFGdmlGWjRPNG1rZngyOG5RREtzWFdsSHVhRHp1eGhfVHM5X3dLcldBd3piZkI5QlFfVnZpdVd1aktvS18tYzFBN3Z2NmJVLWNLWEJiaV9ieDhDdzUwNWdsVjJiTk5KMmNjc2hkQVJ0S0RQNEFVLWVyd2NCRDhuZ1JvclNjSk1HZnBPNEt6RkNRSW5XOHhsNllvSHZpeWNLNA?oc=5"" target=""_blank"">Biocon Biologics receives USFDA approval for Jobevne (Biosimilar Bevacizumab)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",https://news.google.com/rss/articles/CBMi7gFBVV95cUxQUHV4UmpITWIxM09Qa1loS2ZKN1NEc0xWNDdDSUlCUDc0TW05bG4xaVZtcjhxZGVSLXQxX3R4TkxyOU9ZQXNnQUdZSnJ1N2xoY3ZsQk1JTmhqRzNDREJ6bXVqSllsQVg1cklLMDJIdTFuSWxFZG5OMzh0ZGNSbHRteS15VDJ1Sk9wLWVlcmlTQ0pYMW4zQldqYURTVU9ERzRuaUF5V0VnOF8wUDRRS1I1M28xT2tmWVhaQ2VYaXY2UVFkOVNBQ1JjRl9wQURnc2dOcHV6MkNYd0JYb25pNXFxd2Vxd1Z0V1RjMDlYM29n0gHzAUFVX3lxTE5XSXBocWNzZlVkOHg1dWZXWDFkdTFESV8xckdSR0g0Slk4YTNlY3RMRzY4MHVPSzJBLWp3Y1VPX0RwT2JONVM0VFVaSDNHTVhldXFjNzNTeDNwcUFGdmlGWjRPNG1rZngyOG5RREtzWFdsSHVhRHp1eGhfVHM5X3dLcldBd3piZkI5QlFfVnZpdVd1aktvS18tYzFBN3Z2NmJVLWNLWEJiaV9ieDhDdzUwNWdsVjJiTk5KMmNjc2hkQVJ0S0RQNEFVLWVyd2NCRDhuZ1JvclNjSk1HZnBPNEt6RkNRSW5XOHhsNllvSHZpeWNLNA?oc=5,Google News,Biocon Biologics FDA approval,regulatory,2025-06-27T05:41:56.633744,0.0,0.5,0.6,0.0,0.0,0.25,0.3631701501578842,0.4959768947283427,0.3631701501578842,0.0,0.6368298498421159,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,fda_approval,2.5,19.089510450473654
2025-05-02,2025-05-02 07:00:00,Interchangeable Status Rapidly Boosted Scripts for Insulin Biosimilar - MedPage Today,"<a href=""https://news.google.com/rss/articles/CBMicEFVX3lxTE16VFBnbWd1S0QzRXFKbWRrSjJaT2w3cGZ0RXN6RnJMTWFOTWZscjhrR0h3bG9uM1JJVXpnVE4wUlB5YU5IZ3ZRazFiU05tYjJtMDJwRTNORGxGRXZ2THJaeFJubWsxOWVhd0ZUazU4UkI?oc=5"" target=""_blank"">Interchangeable Status Rapidly Boosted Scripts for Insulin Biosimilar</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MedPage Today</font>",https://news.google.com/rss/articles/CBMicEFVX3lxTE16VFBnbWd1S0QzRXFKbWRrSjJaT2w3cGZ0RXN6RnJMTWFOTWZscjhrR0h3bG9uM1JJVXpnVE4wUlB5YU5IZ3ZRazFiU05tYjJtMDJwRTNORGxGRXZ2THJaeFJubWsxOWVhd0ZUazU4UkI?oc=5,Google News,Semglee interchangeable insulin,drug_fda,2025-06-27T05:41:09.801323,0.2,0.0,0.2,0.0,0.0,0.11000000000000001,0.761204236375008,0.4929285661061605,0.761204236375008,0.0,0.238795763624992,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,fda_approval,2.5,18.883612709125025
2025-04-10,2025-04-10 07:00:00,Biocon Biologics receives U.S. FDA approval for Jobevne - The Hindu,"<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxORjl6cTVKTVZmdHR0MG5YTDRBNTZPYnpaTk5BYUJsME1KdXdLU2prRkFoc2l1MldXMVQ4cVdNb0ctQ2FFYzVLNzE1TXh4SnhPTnNVc1VsSjZMZDludVNEVTFxeklzOTk3aWUteTJyZnJrOUFZVTlyWHZGUXRPYzJCb04wVXJYOVg1VW54VUFiNjhxX1k4NHRWcVVFQ0k5YzNscy1Ca21uRWh3eW_SAbIBQVVfeXFMUFpRUllrdXUzVnJmYnVFUkhJdkY2U054LTRLVHd6V3cyTjBvQ2ZfMm9IRzZueEhjOUhqaWM1NnBoclI3SU5RYjV6UXl1YlljOXVlQVpIMGhfZHNYd0lvQmFKRjlJNjFnQURBX3FMOS1BYjBrQXhITGowSmhqZHJjaFZ4T1htdUZIbGdERllUWEdjX2tWSS1qSkxkVUdwUk4ybUh2UUI5c05maXFWWkFRM04yUQ?oc=5"" target=""_blank"">Biocon Biologics receives U.S. FDA approval for Jobevne</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font>",https://news.google.com/rss/articles/CBMiqwFBVV95cUxORjl6cTVKTVZmdHR0MG5YTDRBNTZPYnpaTk5BYUJsME1KdXdLU2prRkFoc2l1MldXMVQ4cVdNb0ctQ2FFYzVLNzE1TXh4SnhPTnNVc1VsSjZMZDludVNEVTFxeklzOTk3aWUteTJyZnJrOUFZVTlyWHZGUXRPYzJCb04wVXJYOVg1VW54VUFiNjhxX1k4NHRWcVVFQ0k5YzNscy1Ca21uRWh3eW_SAbIBQVVfeXFMUFpRUllrdXUzVnJmYnVFUkhJdkY2U054LTRLVHd6V3cyTjBvQ2ZfMm9IRzZueEhjOUhqaWM1NnBoclI3SU5RYjV6UXl1YlljOXVlQVpIMGhfZHNYd0lvQmFKRjlJNjFnQURBX3FMOS1BYjBrQXhITGowSmhqZHJjaFZ4T1htdUZIbGdERllUWEdjX2tWSS1qSkxkVUdwUk4ybUh2UUI5c05maXFWWkFRM04yUQ?oc=5,Google News,Biocon Biologics FDA approval,regulatory,2025-06-27T05:41:56.633073,0.0,0.5,0.4,0.0,0.0,0.2,0.3303470633099229,0.54525686267217,0.3303470633099229,0.0,0.6696529366900771,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,fda_approval,2.5,18.491041189929767
2025-04-10,2025-04-10 07:00:00,Biocon Subsidiary Secures USFDA Approval - Equitypandit,"<a href=""https://news.google.com/rss/articles/CBMifEFVX3lxTE1qRm9JTEVkcm4tQkxoWGdhSTIwY2JhQmZqZFU1NEhFeUdXSjQ3NGhTQ0JzeEM4cG5zTnE0aEVpTjFnRjV5eTJFSHlsTFhqNnVoZV9ORlA4VVVyUU11cWtSeEZqZjJ4dTNqUUtPT2swTkZvOTVZbXRYcnZtLXI?oc=5"" target=""_blank"">Biocon Subsidiary Secures USFDA Approval</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Equitypandit</font>",https://news.google.com/rss/articles/CBMifEFVX3lxTE1qRm9JTEVkcm4tQkxoWGdhSTIwY2JhQmZqZFU1NEhFeUdXSjQ3NGhTQ0JzeEM4cG5zTnE0aEVpTjFnRjV5eTJFSHlsTFhqNnVoZV9ORlA4VVVyUU11cWtSeEZqZjJ4dTNqUUtPT2swTkZvOTVZbXRYcnZtLXI?oc=5,Google News,Biocon Biologics FDA approval,regulatory,2025-06-27T05:41:56.635103,0.0,0.25,0.4,0.0,0.0,0.15,0.41850391665319836,0.6013382272402445,0.41850391665319836,0.0,0.5814960833468017,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,fda_approval,2.5,18.255511749959595
2025-04-10,2025-04-10 07:00:00,Pharma stock in focus: Biocon arm announces USFDA approval for Jobevne - Business Today,"<a href=""https://news.google.com/rss/articles/CBMi0wFBVV95cUxQNFI4S2hLZTEtTHdLd0Q2U0p3Njhlc01iLU9FOVNLNUh1THBiUURXYWZqdHNOc25iZnVRYUdmQm9nc2FUTXZucm9QSzlFeDNFa000di0zLXBMUGNGMlNpWjZpclhNWHM4NzFhU1c4dUUzbkJ4Z1QzVVBORU1ZNGp4VWZ3QkplZ0tzQmZ6bUJkcEFYNWgwSGRGRkRMRVBveFU5Wk9nVzVwWk9RWjVfTjlmUTRYVVpSd1FtZDBPWDhtdGJyWDlHVFViUEV1WGtEWDNISlBz0gHYAUFVX3lxTE13TWNNLU9GMlY2V18zRW9mTGo0QnF1T0UwUDltUVFXMEJFNE8tYWppTGEyUEwwdmRDdVNFSjlCME5JN21rakQwSDhFV1lCTzVHYzlsQ0RoMDVLeW9GMWdzaTdOQU9FeTBvSjU0SDFENThSQ0V5TU5yNE00eHQwRzlEWERnODdpT0RQam9SQVA4bnA2NnNoaWRNdFA0SFk5T3p3dG1DNVU4SV9jUUZkSlhSSUhXWWl1VWVaUlpwMGNlMGs0OHVRZ3VNTVgzNmtfZW9zYUpSZUItZA?oc=5"" target=""_blank"">Pharma stock in focus: Biocon arm announces USFDA approval for Jobevne</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Today</font>",https://news.google.com/rss/articles/CBMi0wFBVV95cUxQNFI4S2hLZTEtTHdLd0Q2U0p3Njhlc01iLU9FOVNLNUh1THBiUURXYWZqdHNOc25iZnVRYUdmQm9nc2FUTXZucm9QSzlFeDNFa000di0zLXBMUGNGMlNpWjZpclhNWHM4NzFhU1c4dUUzbkJ4Z1QzVVBORU1ZNGp4VWZ3QkplZ0tzQmZ6bUJkcEFYNWgwSGRGRkRMRVBveFU5Wk9nVzVwWk9RWjVfTjlmUTRYVVpSd1FtZDBPWDhtdGJyWDlHVFViUEV1WGtEWDNISlBz0gHYAUFVX3lxTE13TWNNLU9GMlY2V18zRW9mTGo0QnF1T0UwUDltUVFXMEJFNE8tYWppTGEyUEwwdmRDdVNFSjlCME5JN21rakQwSDhFV1lCTzVHYzlsQ0RoMDVLeW9GMWdzaTdOQU9FeTBvSjU0SDFENThSQ0V5TU5yNE00eHQwRzlEWERnODdpT0RQam9SQVA4bnA2NnNoaWRNdFA0SFk5T3p3dG1DNVU4SV9jUUZkSlhSSUhXWWl1VWVaUlpwMGNlMGs0OHVRZ3VNTVgzNmtfZW9zYUpSZUItZA?oc=5,Google News,Biocon stock price reaction,financial,2025-06-27T05:41:44.924956,0.0,0.25,0.4,0.16666666666666666,0.0,0.175,0.3306079845586615,0.5448265370051066,0.3306079845586615,0.0,0.6693920154413384,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,fda_approval,2.5,18.241823953675983
2025-04-10,2025-04-10 07:00:00,Biocon arm announces U.S. FDA approval for Jobevne - Moneycontrol,"<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxPMUZ3UElBem1RQ3ByZkhPWC1QaEdjaHJ6aHIzenlqZU1Qa3hFOEt2QzJab01QSHczUVVuLTRNcVV2TWtNV2ZPeHRweEdsQ3dkbDBxM25vMmZ1WGV1ZUJBd3BDY0w1LXk3cXJOU1BuYWZHN2pNRlZacVJIRFp1NElWcjZKb1pyZVlJaGZ2UV9IamV1VEhNVXZSTHRLU1o2Yjh1SWFibzBPN19fak13QTg4RzRXYWN4QdIBuwFBVV95cUxNNVdOMDJ3cXltQklCYzFuSmZ1WFgzRlRRZWxacjJNd0hOeElzZjdZQ0VWVDdZbC1ERGM4akN3dzNKamN5TlpYNjhDbnN0LURDaENUekJRdVozR2luSE13ekpBdnIxTzc0clJNUnBfak9BVzZJMXg5TGFxMnUzVkNCcnQwYXVlWTRpSmh4UUdxSC1halJXNF9MS1FlQzBsVXlVVndIOEZjOUM3dUJQSE5kM2R4bTR6dE55UDVZ?oc=5"" target=""_blank"">Biocon arm announces U.S. FDA approval for Jobevne</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moneycontrol</font>",https://news.google.com/rss/articles/CBMitgFBVV95cUxPMUZ3UElBem1RQ3ByZkhPWC1QaEdjaHJ6aHIzenlqZU1Qa3hFOEt2QzJab01QSHczUVVuLTRNcVV2TWtNV2ZPeHRweEdsQ3dkbDBxM25vMmZ1WGV1ZUJBd3BDY0w1LXk3cXJOU1BuYWZHN2pNRlZacVJIRFp1NElWcjZKb1pyZVlJaGZ2UV9IamV1VEhNVXZSTHRLU1o2Yjh1SWFibzBPN19fak13QTg4RzRXYWN4QdIBuwFBVV95cUxNNVdOMDJ3cXltQklCYzFuSmZ1WFgzRlRRZWxacjJNd0hOeElzZjdZQ0VWVDdZbC1ERGM4akN3dzNKamN5TlpYNjhDbnN0LURDaENUekJRdVozR2luSE13ekpBdnIxTzc0clJNUnBfak9BVzZJMXg5TGFxMnUzVkNCcnQwYXVlWTRpSmh4UUdxSC1halJXNF9MS1FlQzBsVXlVVndIOEZjOUM3dUJQSE5kM2R4bTR6dE55UDVZ?oc=5,Google News,Biocon Biologics FDA approval,regulatory,2025-06-27T05:41:56.634124,0.0,0.25,0.4,0.0,0.0,0.15,0.3315847938995046,0.5432215428670247,0.3315847938995046,0.0,0.6684152061004953,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,fda_approval,2.5,17.994754381698513
2025-04-15,2025-04-15 07:00:00,"Biocon Biologics Secures Market Entry Date for Yesafili™, an Interchangeable Biosimilar to Eylea®, in the U.S. - PR Newswire","<a href=""https://news.google.com/rss/articles/CBMi8gFBVV95cUxOdUVLNnNlRnpvLTN5OVN5Z0k3dVp3R0V5QVFGcUNGanNvT3FZYmc5R1RoS1kzTnJjcVpacmJkbzkzeDM3bjV4cmtRblR5a0FoUGNmdUdOSHdaNGtfYm1LcWVXQThuZGpCN0xjcmstNTA1WEFibXlVRVJQRENqUEVYNkFuUGVQcUFib1lseGsyRE84MzFEM04zY2ViZXk4UElUTGU2bG5mODctRlYyNVVZU2hZaGU2eTM4N08yQm9RemJLTjZ0b2EyMXZzRS1JSXRHT1QxcTVmbE83eGdNWXBoeWF0b1VnNHZ4UENlMTdFQ0h0dw?oc=5"" target=""_blank"">Biocon Biologics Secures Market Entry Date for Yesafili™, an Interchangeable Biosimilar to Eylea®, in the U.S.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PR Newswire</font>",https://news.google.com/rss/articles/CBMi8gFBVV95cUxOdUVLNnNlRnpvLTN5OVN5Z0k3dVp3R0V5QVFGcUNGanNvT3FZYmc5R1RoS1kzTnJjcVpacmJkbzkzeDM3bjV4cmtRblR5a0FoUGNmdUdOSHdaNGtfYm1LcWVXQThuZGpCN0xjcmstNTA1WEFibXlVRVJQRENqUEVYNkFuUGVQcUFib1lseGsyRE84MzFEM04zY2ViZXk4UElUTGU2bG5mODctRlYyNVVZU2hZaGU2eTM4N08yQm9RemJLTjZ0b2EyMXZzRS1JSXRHT1QxcTVmbE83eGdNWXBoeWF0b1VnNHZ4UENlMTdFQ0h0dw?oc=5,Google News,Biocon Biologics FDA approval,regulatory,2025-06-27T05:41:56.633473,0.0,0.5,0.2,0.0,0.0,0.15,0.20932684567795726,0.49475221233367916,0.20932684567795726,0.0,0.7906731543220428,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,fda_approval,2.5,17.62798053703387
2025-04-10,2025-04-10 03:59:43,Biocon Biologics bags US FDA approval for Jobevne to treat cancer - IndiaMedToday,"<a href=""https://news.google.com/rss/articles/CBMilwFBVV95cUxOVHA3WFp6THIzMHYwOVd6SGtZZ0ItbEJSeDZraE9IVDJFWElCeWI5SEE5RW4yV3RrOVZwWE1YV1RRMkhTSVJTNDNyeTJSYWxSWXNNNmdacm1BOFlJZ2RKLXEtN04yN3lMMkFxY0lvOXFoZWZuWUpEaVFvMkdJZWVObXhLT19VaXRxZ3AxNWNDVXdYNjhJeXhB?oc=5"" target=""_blank"">Biocon Biologics bags US FDA approval for Jobevne to treat cancer</a>&nbsp;&nbsp;<font color=""#6f6f6f"">IndiaMedToday</font>",https://news.google.com/rss/articles/CBMilwFBVV95cUxOVHA3WFp6THIzMHYwOVd6SGtZZ0ItbEJSeDZraE9IVDJFWElCeWI5SEE5RW4yV3RrOVZwWE1YV1RRMkhTSVJTNDNyeTJSYWxSWXNNNmdacm1BOFlJZ2RKLXEtN04yN3lMMkFxY0lvOXFoZWZuWUpEaVFvMkdJZWVObXhLT19VaXRxZ3AxNWNDVXdYNjhJeXhB?oc=5,Google News,Biocon Biologics FDA approval,regulatory,2025-06-27T05:41:56.635131,0.0,0.5,0.4,0.0,0.0,0.2,0.038494041157190274,0.35438636535008744,0.038494041157190274,0.0,0.9615059588428098,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,fda_approval,2.5,17.615482123471573
2025-04-11,2025-04-11 07:00:00,Biocon Biologics secures FDA approval for cancer drug Jobevne - BusinessLine,"<a href=""https://news.google.com/rss/articles/CBMi1wFBVV95cUxQMm1oUGhLUDRMd2V4LXlEUFpfTHdPdVZhdjJnZVVWYUJ5a084bDUyZUJzMDNJNUVoNFZJNk1PaHc5dWlWeEtGcTFNQzlpcmhXMllReUxlaVN4amZEY2g4X1dhYy0tX2Y4MEdlVDBEMktHWmxHeS1NbnJoR3M1QzRvSHdfZGF2U1RraEZqRS1KTGlQUWVvSjkyYUhIalFMMV9xX3BnSGRKSkR3LWxlOE9ZRmJobFFRYXRZTnNuSk13RXFPN1E0dE5BcnRZbEwwaDVSNFVUTzlod9IB3gFBVV95cUxQWXAxR2NaYWQ4Q0dtU2ZZYmxmYVRpa1pzWHIzbW9LVnpFUHlhcS0ycmtBY0xnTnFiNzJvd05CNFRRTHdNVzZIV0tfS09lQ1Q2UURMVGVCUjNBZzhzeEpvcVBVY1RpUHd0cXdTRW0ycjN5NnhxSXZWbmVpV3RSR3VZU1dWSG9iZW92VkhBUFh5enI0M19pdDlycEFTbHVmMkNTQVNHMjFHZHBEMDhzM3pvQmRDZU44SFdGVTBFSE44ZWEyeUlldUZMS3VUSG1XRTNrWjNkU1U1WGpxNEMyeXc?oc=5"" target=""_blank"">Biocon Biologics secures FDA approval for cancer drug Jobevne</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BusinessLine</font>",https://news.google.com/rss/articles/CBMi1wFBVV95cUxQMm1oUGhLUDRMd2V4LXlEUFpfTHdPdVZhdjJnZVVWYUJ5a084bDUyZUJzMDNJNUVoNFZJNk1PaHc5dWlWeEtGcTFNQzlpcmhXMllReUxlaVN4amZEY2g4X1dhYy0tX2Y4MEdlVDBEMktHWmxHeS1NbnJoR3M1QzRvSHdfZGF2U1RraEZqRS1KTGlQUWVvSjkyYUhIalFMMV9xX3BnSGRKSkR3LWxlOE9ZRmJobFFRYXRZTnNuSk13RXFPN1E0dE5BcnRZbEwwaDVSNFVUTzlod9IB3gFBVV95cUxQWXAxR2NaYWQ4Q0dtU2ZZYmxmYVRpa1pzWHIzbW9LVnpFUHlhcS0ycmtBY0xnTnFiNzJvd05CNFRRTHdNVzZIV0tfS09lQ1Q2UURMVGVCUjNBZzhzeEpvcVBVY1RpUHd0cXdTRW0ycjN5NnhxSXZWbmVpV3RSR3VZU1dWSG9iZW92VkhBUFh5enI0M19pdDlycEFTbHVmMkNTQVNHMjFHZHBEMDhzM3pvQmRDZU44SFdGVTBFSE44ZWEyeUlldUZMS3VUSG1XRTNrWjNkU1U1WGpxNEMyeXc?oc=5,Google News,Biocon FDA approval impact,financial,2025-06-27T05:41:43.382401,0.0,0.5,0.4,0.0,0.0,0.2,0.0,0.2968478600184123,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,fda_approval,2.5,17.5
2025-04-11,2025-04-11 07:00:00,Biocon arm secures USFDA approval for Everolimus Tablets for prophylaxis of organ rejection in adult... - Medical Dialogues,"<a href=""https://news.google.com/rss/articles/CBMi-AFBVV95cUxQTnJFODM5dTc5QTljSWlWY0VfcTRaQ2x3OUpYRFdFNnNLZXNYQUQySXNLbjdPU1lNZktpSU1PWkFvU2ZiN0hSSjV3T2tRZWZIdGhTT0V4MjNpeXdxcl9icERxcHh3d0hPU2RmaTlJUm9YQlBlaExDQUhndm1JdmF0M0Y3RUItUGhrMDBnYXd4blFfQVV1T3BvVnl0X3p4TU5Fd1JwQWJ1WndZVFZYUzJLZ0pBc3RJV1VFV20xZy1Sc1FrZVRSODI1MEJwSHl1ZnVwLVJHVFdva0d2WjdRN2xOdEppcVU3NHpYc1RvVHYwMjZ2X2dEVVhaWNIB_gFBVV95cUxNanRkWDhvVDZ0Znk3aFdsYVdKbnc5SDNwWDBFaThURGdKU3NLM1k2UUxaNUhxQ3N1RURVellYNkVxNEdIZ3NtalhwMHV3M2s0Q3JIakdwNTk2OFFFQzY5SG9Dek5IWFdTdktwZDBHdk1GTHNXWHZFMzNPaXJNTHVuUDFFTXFNUUhrcVZHUXVBUzZIUmgtaF9HMU5UNUpxbmxpTmJlYWJRdlpxb0EwSkpNMWFDR0tlQk5yMjl4aTcyektuY2ZPTUVwd29tYzQ4YVV0dElhWmRJLTFla2p5VVk2ZVpzd0VEb3hCYkRLQ3djVjVBVEdSXzVhaEkzX3FOZw?oc=5"" target=""_blank"">Biocon arm secures USFDA approval for Everolimus Tablets for prophylaxis of organ rejection in adult...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Medical Dialogues</font>",https://news.google.com/rss/articles/CBMi-AFBVV95cUxQTnJFODM5dTc5QTljSWlWY0VfcTRaQ2x3OUpYRFdFNnNLZXNYQUQySXNLbjdPU1lNZktpSU1PWkFvU2ZiN0hSSjV3T2tRZWZIdGhTT0V4MjNpeXdxcl9icERxcHh3d0hPU2RmaTlJUm9YQlBlaExDQUhndm1JdmF0M0Y3RUItUGhrMDBnYXd4blFfQVV1T3BvVnl0X3p4TU5Fd1JwQWJ1WndZVFZYUzJLZ0pBc3RJV1VFV20xZy1Sc1FrZVRSODI1MEJwSHl1ZnVwLVJHVFdva0d2WjdRN2xOdEppcVU3NHpYc1RvVHYwMjZ2X2dEVVhaWNIB_gFBVV95cUxNanRkWDhvVDZ0Znk3aFdsYVdKbnc5SDNwWDBFaThURGdKU3NLM1k2UUxaNUhxQ3N1RURVellYNkVxNEdIZ3NtalhwMHV3M2s0Q3JIakdwNTk2OFFFQzY5SG9Dek5IWFdTdktwZDBHdk1GTHNXWHZFMzNPaXJNTHVuUDFFTXFNUUhrcVZHUXVBUzZIUmgtaF9HMU5UNUpxbmxpTmJlYWJRdlpxb0EwSkpNMWFDR0tlQk5yMjl4aTcyektuY2ZPTUVwd29tYzQ4YVV0dElhWmRJLTFla2p5VVk2ZVpzd0VEb3hCYkRLQ3djVjVBVEdSXzVhaEkzX3FOZw?oc=5,Google News,Biocon Biologics FDA approval,regulatory,2025-06-27T05:41:56.634617,0.0,0.25,0.4,0.0,0.0,0.15,0.13346825465631543,0.4477025903065999,0.13346825465631543,0.0,0.8665317453436846,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,fda_approval,2.5,17.400404763968947
